id,cliente_id,data,status
3416,1339,2025-04-07,entregue
3417,2522,2025-03-28,pendente
3418,2344,2025-04-04,cancelado
3419,1336,2025-01-23,pendente
3420,161,2025-01-27,enviado
3421,469,2025-05-17,pendente
3422,1701,2025-01-18,entregue
3423,1553,2025-01-18,cancelado
3424,1428,2025-03-11,enviado
3425,2466,2025-04-17,cancelado
3426,2324,2025-01-02,pendente
3427,992,2025-02-09,enviado
3428,801,2025-05-12,cancelado
3429,6,2025-03-10,cancelado
3430,2028,2025-02-12,pendente
3431,2068,2025-02-01,pendente
3432,17,2025-02-02,pendente
3433,721,2025-05-04,enviado
3434,1888,2025-02-28,entregue
3435,2272,2025-05-11,pendente
3436,1655,2025-04-29,pago
3437,2253,2025-01-19,entregue
3438,761,2025-03-30,enviado
3439,1908,2025-02-20,pago
3440,271,2025-04-23,entregue
3441,113,2025-03-07,entregue
3442,1576,2025-02-26,cancelado
3443,321,2025-04-28,pendente
3444,1896,2025-01-29,cancelado
3445,339,2025-04-04,pendente
3446,2342,2025-04-12,pago
3447,2719,2025-03-19,entregue
3448,642,2025-04-19,cancelado
3449,142,2025-02-08,pendente
3450,180,2025-02-03,entregue
3451,1530,2025-05-22,enviado
3452,501,2025-02-24,enviado
3453,1701,2025-04-22,entregue
3454,2518,2025-02-22,pendente
3455,246,2025-02-06,pago
3456,512,2025-01-19,pago
3457,1876,2025-01-30,pendente
3458,2024,2025-01-21,entregue
3459,2215,2025-04-26,pago
3460,2443,2025-03-21,pendente
3461,2991,2025-01-01,pago
3462,2855,2025-02-15,entregue
3463,449,2025-02-06,pendente
3464,2076,2025-01-30,cancelado
3465,943,2025-04-21,pago
3466,2446,2025-02-16,pendente
3467,471,2025-02-09,pendente
3468,161,2025-01-09,cancelado
3469,1340,2025-02-18,pago
3470,1495,2025-04-20,pendente
3471,1293,2025-01-02,pago
3472,1304,2025-05-02,pago
3473,2409,2025-03-08,pendente
3474,2810,2025-05-03,cancelado
3475,2226,2025-03-07,entregue
3476,415,2025-02-28,cancelado
3477,537,2025-03-06,cancelado
3478,1344,2025-01-29,entregue
3479,628,2025-01-15,cancelado
3480,733,2025-06-02,entregue
3481,2628,2025-05-20,enviado
3482,554,2025-03-10,pendente
3483,2824,2025-03-18,pago
3484,2840,2025-05-15,enviado
3485,1423,2025-03-13,enviado
3486,1003,2025-05-18,enviado
3487,2393,2025-04-04,entregue
3488,1179,2025-02-21,enviado
3489,2554,2025-02-20,pendente
3490,2985,2025-05-15,entregue
3491,1203,2025-02-05,pago
3492,2788,2025-05-09,enviado
3493,800,2025-04-20,pendente
3494,2006,2025-05-14,enviado
3495,2947,2025-04-24,entregue
3496,34,2025-04-12,pendente
3497,1516,2025-02-12,pago
3498,2495,2025-03-16,cancelado
3499,983,2025-04-09,entregue
3500,794,2025-01-14,entregue
3501,394,2025-02-17,pago
3502,1046,2025-03-14,pendente
3503,1159,2025-04-22,pago
3504,2294,2025-05-19,pago
3505,2367,2025-02-08,entregue
3506,1691,2025-05-04,entregue
3507,1697,2025-04-13,pago
3508,2303,2025-02-12,pendente
3509,2978,2025-02-22,pendente
3510,1755,2025-04-16,enviado
3511,1259,2025-01-26,entregue
3512,1702,2025-01-27,entregue
3513,1424,2025-02-15,entregue
3514,1930,2025-03-30,entregue
3515,1020,2025-05-17,pendente
3516,480,2025-01-08,enviado
3517,1313,2025-02-16,cancelado
3518,220,2025-06-03,enviado
3519,1241,2025-02-11,enviado
3520,2008,2025-03-10,pendente
3521,2520,2025-03-23,cancelado
3522,520,2025-01-19,pendente
3523,2501,2025-02-09,pendente
3524,1615,2025-03-09,pago
3525,10,2025-02-16,enviado
3526,946,2025-03-21,enviado
3527,412,2025-03-15,entregue
3528,1718,2025-04-29,enviado
3529,262,2025-05-08,pendente
3530,928,2025-04-14,enviado
3531,2273,2025-01-26,pendente
3532,291,2025-05-22,cancelado
3533,2417,2025-01-15,enviado
3534,629,2025-02-08,pago
3535,835,2025-03-27,pago
3536,1173,2025-01-11,pendente
3537,344,2025-03-21,pago
3538,1900,2025-05-16,pendente
3539,95,2025-02-14,entregue
3540,533,2025-02-03,enviado
3541,1742,2025-03-13,entregue
3542,2657,2025-03-17,enviado
3543,1903,2025-03-28,pago
3544,2527,2025-04-18,cancelado
3545,31,2025-05-30,pago
3546,1783,2025-04-20,pago
3547,2678,2025-03-25,pendente
3548,1137,2025-01-31,cancelado
3549,476,2025-02-25,cancelado
3550,1234,2025-01-10,entregue
3551,2780,2025-03-04,entregue
3552,2896,2025-04-18,pago
3553,1559,2025-05-05,pago
3554,419,2025-01-04,entregue
3555,219,2025-05-21,pendente
3556,1309,2025-02-27,enviado
3557,1263,2025-05-02,pago
3558,526,2025-04-17,cancelado
3559,117,2025-01-31,pago
3560,2576,2025-03-06,pendente
3561,1203,2025-04-17,pendente
3562,937,2025-04-22,pago
3563,1786,2025-05-04,cancelado
3564,1710,2025-05-14,enviado
3565,2634,2025-04-11,pendente
3566,1938,2025-01-26,cancelado
3567,311,2025-01-19,entregue
3568,2638,2025-04-10,entregue
3569,2480,2025-02-02,pendente
3570,441,2025-05-29,pago
3571,1939,2025-03-30,entregue
3572,1074,2025-04-04,pago
3573,2876,2025-04-25,entregue
3574,1275,2025-05-23,pago
3575,351,2025-04-02,pendente
3576,1865,2025-05-30,pendente
3577,1186,2025-03-29,pago
3578,2616,2025-02-12,pago
3579,1584,2025-05-12,pago
3580,960,2025-01-27,pendente
3581,1591,2025-03-25,pago
3582,794,2025-03-07,pago
3583,1994,2025-04-08,enviado
3584,2331,2025-02-02,cancelado
3585,429,2025-01-15,pendente
3586,2879,2025-03-16,entregue
3587,108,2025-05-17,entregue
3588,1099,2025-04-15,enviado
3589,1339,2025-01-26,cancelado
3590,2232,2025-04-12,cancelado
3591,364,2025-01-17,pago
3592,1448,2025-01-30,pendente
3593,1422,2025-04-01,pendente
3594,1020,2025-04-12,cancelado
3595,2647,2025-03-08,entregue
3596,371,2025-04-09,cancelado
3597,2680,2025-03-30,pendente
3598,2095,2025-05-26,pendente
3599,2530,2025-05-01,enviado
3600,150,2025-04-17,entregue
3601,114,2025-03-19,cancelado
3602,2093,2025-03-05,entregue
3603,1685,2025-05-14,pendente
3604,1418,2025-01-04,pago
3605,2692,2025-06-02,entregue
3606,715,2025-04-24,pendente
3607,282,2025-05-20,pago
3608,2244,2025-02-23,pago
3609,2287,2025-01-08,enviado
3610,2372,2025-05-01,entregue
3611,944,2025-03-07,pago
3612,1614,2025-03-22,entregue
3613,496,2025-02-05,enviado
3614,1099,2025-02-08,entregue
3615,288,2025-05-22,cancelado
3616,2089,2025-05-03,entregue
3617,1522,2025-03-09,cancelado
3618,385,2025-05-20,pendente
3619,596,2025-04-21,enviado
3620,903,2025-04-27,entregue
3621,2420,2025-02-18,pago
3622,839,2025-04-04,entregue
3623,775,2025-05-18,cancelado
3624,826,2025-05-31,pago
3625,1096,2025-05-15,entregue
3626,1034,2025-03-21,cancelado
3627,2231,2025-05-20,pago
3628,1047,2025-02-18,cancelado
3629,1961,2025-04-10,cancelado
3630,2524,2025-02-15,pago
3631,2713,2025-02-04,entregue
3632,1013,2025-02-11,pendente
3633,2640,2025-04-30,enviado
3634,309,2025-05-28,entregue
3635,1661,2025-04-24,pago
3636,1920,2025-04-14,pendente
3637,140,2025-02-21,entregue
3638,2913,2025-01-29,pago
3639,915,2025-06-03,cancelado
3640,2214,2025-04-17,pago
3641,2871,2025-04-14,entregue
3642,23,2025-01-20,pago
3643,1936,2025-04-22,pago
3644,2090,2025-06-01,cancelado
3645,2821,2025-01-08,cancelado
3646,2877,2025-05-25,entregue
3647,2624,2025-03-24,enviado
3648,2153,2025-06-01,entregue
3649,339,2025-02-11,pendente
3650,2040,2025-03-02,pago
3651,486,2025-01-21,pago
3652,2112,2025-04-12,entregue
3653,522,2025-01-23,enviado
3654,2727,2025-02-02,pendente
3655,2400,2025-03-15,cancelado
3656,2278,2025-05-22,pendente
3657,2742,2025-04-13,enviado
3658,166,2025-01-31,enviado
3659,563,2025-04-22,cancelado
3660,276,2025-05-26,cancelado
3661,1281,2025-03-15,entregue
3662,2147,2025-05-16,entregue
3663,2352,2025-04-22,cancelado
3664,2371,2025-04-05,enviado
3665,299,2025-03-16,pendente
3666,1937,2025-02-10,enviado
3667,874,2025-04-02,pendente
3668,401,2025-01-02,cancelado
3669,1550,2025-02-22,cancelado
3670,2393,2025-05-08,pago
3671,2344,2025-03-10,enviado
3672,1754,2025-03-01,entregue
3673,1400,2025-01-18,enviado
3674,1629,2025-05-12,entregue
3675,3000,2025-01-18,pendente
3676,1774,2025-03-04,cancelado
3677,2980,2025-03-22,enviado
3678,787,2025-03-11,pago
3679,525,2025-05-29,pago
3680,2660,2025-03-01,enviado
3681,2598,2025-05-14,entregue
3682,2811,2025-04-05,enviado
3683,1863,2025-04-04,enviado
3684,1227,2025-04-12,pendente
3685,1815,2025-02-16,enviado
3686,1441,2025-03-21,cancelado
3687,1000,2025-03-05,enviado
3688,72,2025-02-13,pago
3689,892,2025-01-05,pendente
3690,1439,2025-03-18,entregue
3691,703,2025-05-24,pago
3692,329,2025-04-09,entregue
3693,2358,2025-03-23,enviado
3694,1064,2025-01-22,cancelado
3695,1419,2025-03-23,pago
3696,1578,2025-05-13,pendente
3697,2325,2025-01-07,pago
3698,388,2025-02-26,pendente
3699,1923,2025-02-21,pendente
3700,930,2025-03-28,cancelado
3701,923,2025-03-21,entregue
3702,1403,2025-01-21,enviado
3703,1781,2025-03-01,cancelado
3704,1414,2025-01-11,enviado
3705,2432,2025-02-27,pago
3706,278,2025-02-07,enviado
3707,1269,2025-03-29,pago
3708,15,2025-03-08,pago
3709,1393,2025-03-18,enviado
3710,2760,2025-05-15,entregue
3711,563,2025-05-18,pago
3712,505,2025-01-10,cancelado
3713,2910,2025-01-16,cancelado
3714,2070,2025-04-28,pendente
3715,632,2025-05-14,entregue
3716,1666,2025-06-02,entregue
3717,170,2025-01-10,entregue
3718,2714,2025-03-09,cancelado
3719,1226,2025-04-13,entregue
3720,444,2025-03-17,pago
3721,835,2025-02-25,cancelado
3722,1452,2025-03-06,entregue
3723,2523,2025-03-08,pago
3724,2924,2025-02-16,cancelado
3725,1175,2025-01-23,enviado
3726,2514,2025-03-13,entregue
3727,2145,2025-01-13,entregue
3728,1067,2025-02-21,enviado
3729,2687,2025-05-24,cancelado
3730,69,2025-04-20,entregue
3731,143,2025-01-25,enviado
3732,2423,2025-05-06,entregue
3733,2824,2025-01-16,entregue
3734,2940,2025-02-23,pago
3735,542,2025-05-20,pendente
3736,1008,2025-04-10,entregue
3737,529,2025-05-11,enviado
3738,2316,2025-03-16,cancelado
3739,2880,2025-03-03,entregue
3740,778,2025-04-27,enviado
3741,1267,2025-02-15,pago
3742,928,2025-02-17,cancelado
3743,1483,2025-02-26,pago
3744,188,2025-04-12,cancelado
3745,1235,2025-04-21,enviado
3746,2453,2025-02-06,entregue
3747,2204,2025-04-04,enviado
3748,2254,2025-01-16,entregue
3749,1715,2025-01-22,enviado
3750,507,2025-03-13,pendente
3751,525,2025-02-28,enviado
3752,387,2025-02-04,pendente
3753,892,2025-05-02,enviado
3754,2973,2025-03-12,entregue
3755,2438,2025-03-19,entregue
3756,156,2025-04-06,entregue
3757,58,2025-02-24,enviado
3758,382,2025-05-09,entregue
3759,2857,2025-04-12,enviado
3760,787,2025-02-17,enviado
3761,1898,2025-01-23,entregue
3762,2030,2025-05-08,pendente
3763,1043,2025-01-16,enviado
3764,511,2025-02-26,entregue
3765,1331,2025-02-18,cancelado
3766,1188,2025-04-19,cancelado
3767,819,2025-01-22,cancelado
3768,912,2025-06-03,cancelado
3769,258,2025-03-28,pago
3770,1378,2025-02-04,enviado
3771,33,2025-02-08,pago
3772,1943,2025-03-23,entregue
3773,1792,2025-02-27,enviado
3774,2142,2025-02-21,pago
3775,2026,2025-01-10,pago
3776,309,2025-03-25,cancelado
3777,2844,2025-05-27,cancelado
3778,1040,2025-02-23,pago
3779,1433,2025-01-24,enviado
3780,1160,2025-01-02,pendente
3781,1687,2025-03-26,cancelado
3782,355,2025-06-04,cancelado
3783,2635,2025-01-09,entregue
3784,956,2025-02-10,enviado
3785,667,2025-02-26,pago
3786,968,2025-05-13,pago
3787,389,2025-04-08,pago
3788,1166,2025-04-04,enviado
3789,158,2025-05-30,cancelado
3790,412,2025-01-20,entregue
3791,1162,2025-01-07,cancelado
3792,2515,2025-03-14,enviado
3793,428,2025-01-12,pendente
3794,1631,2025-05-29,pendente
3795,2193,2025-05-06,pago
3796,2714,2025-03-12,pendente
3797,2725,2025-02-12,entregue
3798,2522,2025-05-30,pago
3799,754,2025-02-11,entregue
3800,1730,2025-01-02,enviado
3801,2447,2025-04-06,entregue
3802,1788,2025-05-25,entregue
3803,340,2025-05-24,pago
3804,1161,2025-01-08,pendente
3805,475,2025-03-14,entregue
3806,1801,2025-03-08,enviado
3807,1884,2025-05-26,cancelado
3808,1331,2025-04-12,cancelado
3809,965,2025-03-26,enviado
3810,698,2025-03-16,entregue
3811,34,2025-03-05,entregue
3812,418,2025-02-20,pago
3813,936,2025-05-01,pendente
3814,2033,2025-03-09,entregue
3815,2200,2025-01-16,enviado
3816,1433,2025-01-10,cancelado
3817,2580,2025-04-01,cancelado
3818,2376,2025-03-03,entregue
3819,1309,2025-01-25,enviado
3820,910,2025-03-03,pendente
3821,2181,2025-04-19,cancelado
3822,1358,2025-05-26,pendente
3823,667,2025-01-26,entregue
3824,1291,2025-05-28,pago
3825,2554,2025-01-24,cancelado
3826,1790,2025-01-27,entregue
3827,2951,2025-03-22,pendente
3828,2657,2025-02-02,pago
3829,1934,2025-06-02,pago
3830,282,2025-04-12,entregue
3831,1144,2025-02-24,entregue
3832,202,2025-02-08,cancelado
3833,1345,2025-04-08,cancelado
3834,1703,2025-04-20,pendente
3835,2094,2025-04-28,enviado
3836,2925,2025-02-19,cancelado
3837,2719,2025-01-31,enviado
3838,2324,2025-01-30,pendente
3839,2311,2025-06-02,pago
3840,1036,2025-04-09,pago
3841,2978,2025-04-27,enviado
3842,1837,2025-01-07,entregue
3843,2462,2025-01-23,entregue
3844,1227,2025-04-12,pendente
3845,2022,2025-02-21,pendente
3846,541,2025-02-16,pago
3847,477,2025-05-21,pendente
3848,1019,2025-05-15,entregue
3849,156,2025-05-04,pago
3850,1553,2025-05-22,pago
3851,316,2025-03-29,cancelado
3852,877,2025-03-28,enviado
3853,2189,2025-01-06,cancelado
3854,2488,2025-05-15,cancelado
3855,851,2025-05-26,cancelado
3856,1662,2025-03-25,pago
3857,338,2025-05-19,pendente
3858,2501,2025-04-04,entregue
3859,2383,2025-01-12,pago
3860,1279,2025-03-28,cancelado
3861,45,2025-03-02,pendente
3862,1883,2025-01-23,cancelado
3863,2027,2025-05-15,enviado
3864,2516,2025-05-20,entregue
3865,236,2025-03-09,pendente
3866,777,2025-05-07,cancelado
3867,496,2025-01-15,cancelado
3868,188,2025-05-13,pago
3869,1476,2025-01-26,enviado
3870,794,2025-02-15,pendente
3871,2888,2025-04-02,pago
3872,1110,2025-02-12,pago
3873,418,2025-03-10,pago
3874,1454,2025-03-25,pendente
3875,122,2025-04-03,pendente
3876,2634,2025-01-19,cancelado
3877,324,2025-03-06,enviado
3878,1120,2025-05-12,entregue
3879,2339,2025-03-02,entregue
3880,1286,2025-03-15,pago
3881,1530,2025-03-18,pendente
3882,2520,2025-03-20,cancelado
3883,867,2025-05-26,pago
3884,2266,2025-03-16,pago
3885,513,2025-01-23,cancelado
3886,2773,2025-02-01,enviado
3887,584,2025-02-17,pago
3888,1181,2025-03-29,cancelado
3889,244,2025-02-15,pago
3890,876,2025-03-10,pago
3891,1564,2025-02-25,enviado
3892,1218,2025-01-04,cancelado
3893,898,2025-04-07,pendente
3894,631,2025-01-22,pago
3895,809,2025-03-16,entregue
3896,108,2025-01-05,cancelado
3897,1875,2025-05-10,pendente
3898,1746,2025-02-17,pendente
3899,2894,2025-01-12,cancelado
3900,2600,2025-02-07,pendente
3901,1518,2025-03-02,entregue
3902,992,2025-04-07,pendente
3903,393,2025-05-08,cancelado
3904,1907,2025-05-10,pago
3905,613,2025-04-20,cancelado
3906,1765,2025-01-30,entregue
3907,1113,2025-05-27,cancelado
3908,2891,2025-01-20,pendente
3909,2441,2025-04-26,enviado
3910,1664,2025-04-23,cancelado
3911,1369,2025-05-03,pago
3912,1456,2025-05-24,enviado
3913,2228,2025-05-17,entregue
3914,1939,2025-01-05,pago
3915,1869,2025-01-25,enviado
3916,2459,2025-03-26,entregue
3917,1626,2025-05-28,pago
3918,598,2025-01-28,entregue
3919,903,2025-05-30,pago
3920,804,2025-01-28,enviado
3921,57,2025-01-31,pendente
3922,1759,2025-05-22,cancelado
3923,1913,2025-05-30,pendente
3924,2996,2025-02-24,enviado
3925,190,2025-01-17,enviado
3926,2539,2025-01-01,pago
3927,773,2025-04-24,pago
3928,367,2025-05-28,enviado
3929,2603,2025-02-11,cancelado
3930,72,2025-01-24,pendente
3931,243,2025-04-18,pago
3932,1274,2025-02-01,entregue
3933,2926,2025-02-22,pendente
3934,1773,2025-01-28,pago
3935,1920,2025-04-14,pendente
3936,708,2025-04-10,cancelado
3937,2573,2025-05-11,enviado
3938,2535,2025-02-08,cancelado
3939,2594,2025-02-01,pago
3940,1047,2025-01-17,pago
3941,122,2025-04-09,cancelado
3942,1532,2025-01-30,entregue
3943,128,2025-05-16,pendente
3944,247,2025-04-06,cancelado
3945,2635,2025-04-27,enviado
3946,389,2025-04-21,cancelado
3947,1535,2025-01-29,entregue
3948,1600,2025-04-11,entregue
3949,1044,2025-02-09,enviado
3950,1561,2025-05-26,pago
3951,2312,2025-05-04,pendente
3952,2030,2025-03-22,pago
3953,2712,2025-06-03,entregue
3954,1095,2025-04-21,enviado
3955,2157,2025-05-11,enviado
3956,2913,2025-01-22,cancelado
3957,550,2025-03-03,entregue
3958,2107,2025-04-24,pendente
3959,2406,2025-03-16,pendente
3960,2755,2025-04-19,enviado
3961,1935,2025-03-24,enviado
3962,898,2025-01-20,pendente
3963,1845,2025-03-24,cancelado
3964,691,2025-03-09,cancelado
3965,2177,2025-05-26,pago
3966,667,2025-02-28,enviado
3967,2990,2025-04-12,enviado
3968,100,2025-05-06,entregue
3969,1967,2025-04-09,pago
3970,306,2025-01-23,pago
3971,2387,2025-02-28,pago
3972,1713,2025-03-13,pago
3973,2021,2025-01-09,pendente
3974,2647,2025-01-24,entregue
3975,668,2025-05-22,pago
3976,2471,2025-03-25,cancelado
3977,297,2025-05-04,entregue
3978,239,2025-04-09,cancelado
3979,2376,2025-02-19,pendente
3980,695,2025-03-19,cancelado
3981,1981,2025-05-08,enviado
3982,1193,2025-01-01,cancelado
3983,2245,2025-02-23,entregue
3984,482,2025-04-19,cancelado
3985,65,2025-03-19,pendente
3986,808,2025-03-31,cancelado
3987,1417,2025-03-09,pendente
3988,737,2025-05-10,cancelado
3989,2344,2025-03-22,entregue
3990,2446,2025-04-01,pendente
3991,2939,2025-05-27,cancelado
3992,1313,2025-02-13,enviado
3993,2052,2025-02-07,enviado
3994,1401,2025-05-13,enviado
3995,2466,2025-02-19,enviado
3996,1803,2025-04-03,cancelado
3997,837,2025-01-03,entregue
3998,133,2025-04-01,enviado
3999,1497,2025-04-30,entregue
4000,388,2025-05-16,pago
4001,536,2025-03-03,entregue
4002,2241,2025-01-19,entregue
4003,1236,2025-04-04,cancelado
4004,1449,2025-01-25,cancelado
4005,716,2025-01-06,pendente
4006,950,2025-03-05,enviado
4007,2927,2025-02-03,enviado
4008,330,2025-01-25,entregue
4009,559,2025-02-13,entregue
4010,2064,2025-04-20,pendente
4011,789,2025-03-17,pendente
4012,2097,2025-03-02,pago
4013,292,2025-01-26,enviado
4014,1605,2025-02-27,pago
4015,2063,2025-01-23,cancelado
4016,340,2025-05-23,enviado
4017,511,2025-03-26,pendente
4018,2385,2025-06-01,pago
4019,631,2025-02-28,pendente
4020,524,2025-03-24,pago
4021,763,2025-03-18,enviado
4022,767,2025-05-22,pago
4023,2348,2025-05-30,cancelado
4024,167,2025-01-28,cancelado
4025,736,2025-01-25,enviado
4026,1338,2025-02-23,entregue
4027,2097,2025-02-28,cancelado
4028,2829,2025-01-15,cancelado
4029,723,2025-05-22,cancelado
4030,1299,2025-04-05,cancelado
4031,1199,2025-05-12,pago
4032,1602,2025-04-06,entregue
4033,481,2025-04-18,pago
4034,1058,2025-04-24,pago
4035,2609,2025-02-17,enviado
4036,1801,2025-05-25,enviado
4037,982,2025-05-28,pendente
4038,1840,2025-01-28,entregue
4039,2581,2025-04-01,pendente
4040,1261,2025-02-23,pago
4041,2074,2025-05-09,pendente
4042,2435,2025-03-30,pago
4043,1439,2025-02-17,pago
4044,747,2025-02-22,enviado
4045,370,2025-02-18,enviado
4046,698,2025-01-24,cancelado
4047,2639,2025-01-24,cancelado
4048,341,2025-02-21,pendente
4049,306,2025-04-10,cancelado
4050,287,2025-02-09,cancelado
4051,881,2025-02-06,entregue
4052,1018,2025-05-02,cancelado
4053,1478,2025-05-03,pendente
4054,336,2025-02-19,cancelado
4055,2112,2025-02-04,enviado
4056,2220,2025-01-26,enviado
4057,2443,2025-05-06,entregue
4058,2432,2025-01-14,entregue
4059,940,2025-04-01,entregue
4060,184,2025-05-21,pendente
4061,318,2025-05-05,pendente
4062,1801,2025-04-09,cancelado
4063,2703,2025-04-24,enviado
4064,2796,2025-03-17,pendente
4065,2730,2025-03-08,enviado
4066,471,2025-04-02,pendente
4067,593,2025-03-16,pago
4068,914,2025-01-13,cancelado
4069,164,2025-03-03,entregue
4070,482,2025-03-31,pago
4071,818,2025-06-03,entregue
4072,1004,2025-03-23,cancelado
4073,596,2025-01-04,pago
4074,2886,2025-05-14,pago
4075,799,2025-03-01,pago
4076,855,2025-03-03,pendente
4077,961,2025-01-05,pago
4078,1916,2025-04-23,pendente
4079,2743,2025-03-31,cancelado
4080,1258,2025-01-04,entregue
4081,1461,2025-02-25,pago
4082,747,2025-04-06,pago
4083,1027,2025-03-21,enviado
4084,2651,2025-06-01,cancelado
4085,1214,2025-03-07,cancelado
4086,1246,2025-01-11,pago
4087,606,2025-04-16,pago
4088,73,2025-03-06,pendente
4089,1852,2025-06-03,pago
4090,2021,2025-03-07,pago
4091,508,2025-01-29,enviado
4092,1519,2025-05-28,entregue
4093,777,2025-03-18,pendente
4094,1097,2025-05-27,pago
4095,649,2025-04-21,cancelado
4096,2019,2025-01-30,pendente
4097,1907,2025-05-10,cancelado
4098,1910,2025-02-08,enviado
4099,131,2025-02-03,entregue
4100,1461,2025-03-28,pendente
4101,1142,2025-05-09,pago
4102,825,2025-04-25,pendente
4103,973,2025-02-07,pago
4104,1576,2025-04-11,entregue
4105,499,2025-05-26,pendente
4106,2448,2025-05-24,entregue
4107,1247,2025-03-12,cancelado
4108,2254,2025-01-12,enviado
4109,2602,2025-03-15,cancelado
4110,2988,2025-01-11,cancelado
4111,2224,2025-04-05,entregue
4112,1783,2025-02-07,entregue
4113,2353,2025-05-30,pago
4114,2903,2025-02-28,pago
4115,1948,2025-01-08,pendente
4116,400,2025-05-10,cancelado
4117,1298,2025-01-11,pago
4118,502,2025-01-10,entregue
4119,291,2025-05-07,entregue
4120,636,2025-04-20,entregue
4121,725,2025-01-13,pendente
4122,2955,2025-04-19,cancelado
4123,955,2025-04-22,cancelado
4124,742,2025-03-13,pendente
4125,2548,2025-03-06,entregue
4126,2820,2025-05-26,pago
4127,687,2025-01-30,enviado
4128,1121,2025-01-30,enviado
4129,1773,2025-02-15,pago
4130,1181,2025-01-27,pago
4131,2170,2025-02-25,cancelado
4132,2488,2025-02-21,entregue
4133,381,2025-05-19,pago
4134,724,2025-05-14,pago
4135,2157,2025-04-04,enviado
4136,1199,2025-03-23,pendente
4137,2753,2025-05-20,cancelado
4138,1688,2025-01-23,pago
4139,1181,2025-01-03,enviado
4140,2446,2025-04-28,entregue
4141,765,2025-05-26,cancelado
4142,1019,2025-05-16,cancelado
4143,81,2025-02-11,pendente
4144,2585,2025-06-01,cancelado
4145,2503,2025-02-09,cancelado
4146,2914,2025-01-30,entregue
4147,236,2025-01-19,enviado
4148,2826,2025-03-17,enviado
4149,147,2025-02-25,pendente
4150,1955,2025-03-30,entregue
4151,2645,2025-03-28,entregue
4152,904,2025-05-17,entregue
4153,2918,2025-02-10,cancelado
4154,1520,2025-02-14,pago
4155,1704,2025-05-21,enviado
4156,1503,2025-03-16,enviado
4157,295,2025-01-12,enviado
4158,658,2025-05-16,pendente
4159,2655,2025-04-25,enviado
4160,2476,2025-05-24,cancelado
4161,943,2025-03-10,entregue
4162,185,2025-04-25,pendente
4163,2916,2025-01-13,pago
4164,594,2025-01-21,entregue
4165,672,2025-01-10,pago
4166,452,2025-01-31,entregue
4167,2874,2025-03-09,pago
4168,770,2025-04-10,entregue
4169,748,2025-04-19,pendente
4170,1548,2025-04-04,cancelado
4171,226,2025-05-18,cancelado
4172,2583,2025-06-03,pendente
4173,393,2025-02-19,entregue
4174,2983,2025-04-01,pago
4175,2313,2025-04-20,cancelado
4176,2846,2025-05-08,entregue
4177,81,2025-03-03,pago
4178,1058,2025-05-11,entregue
4179,2082,2025-05-11,enviado
4180,2151,2025-03-13,pago
4181,1443,2025-01-11,cancelado
4182,1707,2025-02-02,cancelado
4183,294,2025-05-18,pendente
4184,2976,2025-01-14,cancelado
4185,2126,2025-05-18,pendente
4186,1745,2025-02-23,enviado
4187,2134,2025-03-28,cancelado
4188,932,2025-01-30,pendente
4189,274,2025-03-04,entregue
4190,1587,2025-04-26,entregue
4191,2101,2025-05-28,enviado
4192,2506,2025-05-17,enviado
4193,2653,2025-03-31,pago
4194,523,2025-05-18,pendente
4195,611,2025-03-03,pago
4196,1214,2025-02-27,pendente
4197,1338,2025-01-01,cancelado
4198,1612,2025-02-11,entregue
4199,665,2025-01-28,pendente
4200,666,2025-04-08,entregue
4201,274,2025-03-30,cancelado
4202,1355,2025-03-28,cancelado
4203,1944,2025-05-26,cancelado
4204,2627,2025-01-21,enviado
4205,2125,2025-03-29,pago
4206,586,2025-03-08,pendente
4207,1993,2025-02-05,pago
4208,961,2025-01-26,pendente
4209,2845,2025-01-12,enviado
4210,808,2025-05-24,entregue
4211,2234,2025-02-23,cancelado
4212,2054,2025-01-29,enviado
4213,2855,2025-01-10,cancelado
4214,791,2025-01-24,pendente
4215,849,2025-05-05,enviado
4216,855,2025-02-24,pago
4217,2238,2025-05-25,pendente
4218,1066,2025-01-13,pendente
4219,1967,2025-03-26,entregue
4220,2437,2025-04-25,cancelado
4221,1343,2025-03-25,cancelado
4222,2515,2025-04-14,pago
4223,87,2025-02-19,cancelado
4224,2888,2025-04-15,enviado
4225,1129,2025-01-18,pendente
4226,1231,2025-02-25,entregue
4227,31,2025-05-29,cancelado
4228,1601,2025-04-08,pendente
4229,696,2025-04-05,pago
4230,944,2025-03-02,pago
4231,1296,2025-05-28,cancelado
4232,1562,2025-05-27,pago
4233,1650,2025-01-16,entregue
4234,1309,2025-05-22,enviado
4235,1011,2025-03-03,enviado
4236,1200,2025-04-06,enviado
4237,671,2025-06-01,pendente
4238,264,2025-02-24,entregue
4239,1852,2025-04-19,pago
4240,961,2025-04-01,enviado
4241,2325,2025-01-31,pendente
4242,610,2025-03-01,enviado
4243,713,2025-04-16,enviado
4244,2638,2025-04-12,cancelado
4245,954,2025-03-26,entregue
4246,2723,2025-02-17,pago
4247,986,2025-04-01,entregue
4248,175,2025-06-04,entregue
4249,2689,2025-05-01,pendente
4250,1399,2025-03-16,cancelado
4251,251,2025-02-04,enviado
4252,2771,2025-02-02,pendente
4253,1092,2025-05-21,pendente
4254,2508,2025-01-19,pendente
4255,1194,2025-01-19,entregue
4256,1866,2025-02-06,pago
